paper,section_name,nchar,text,journal
236 serpelloni jgrb50405.pdf,references,4815,"References Agnew, D. (1992), The time-domain behaviour of power-law noises, Â­ Geophys. Res. Lett. , 19 (4), 1 4. Altamimi, Z., X. Collilieux, J. Legrand, B. Garayt, and C. Boucher (2007), ITRF2005: A new release of the International Terrestrial Reference Frame based on time series of station positions and Earth orientation parameters, J. Geophys. Res. , 112 , B09401, doi:10.1029/2007JB004949. Altamimi, Z., X. Collilieux, and L. MÃ©tivier (2011), ITRF2008: An im- proved solution of the Internati",Journal of Geophysical Research
236 serpelloni jgrb50405.pdf,x.other.,2323,"Vertical GPS ground motion rates in the Euro-Mediterranean region: New evidence of velocity gradients at different spatial scales along the Nubia-Eurasia plate boundary 1 2 3 Enrico Serpelloni, Claudio Faccenna, Giorgio Spada, Danan Dong, 5 and Simon D. P. Williams Received 1 February 2013; revised 4 October 2013; accepted 14 October 2013; published 19 November 2013. &gt; We use 2.5 to 14 years long position time series from 800 continuous Global Positioning [ ] 1 System (GPS) stations to study ",Journal of Geophysical Research
237 shelley jgrb50623.pdf,introduction,6343,"1. Introduction Seismic anisotropy is increasingly being used as a geophysical tool to investigate the Earth's interior. Differ- ential stress in the upper crust can create anisotropy through the closure of aligned cracks and mechanical discontinuities present in the rock mass [ Nur and Simmons , 1969; Crampin , 1994]. This relationship provides a convenient way to monitor stress orientations in the crust, especially when there is a lack of geodetic observations (GPS, interferometric synthetic a",Journal of Geophysical Research
237 shelley jgrb50623.pdf,method,3318,"2. Method The method we use is a combination of finite element method stress modeling and numerical evaluation of ray paths, anisotropy, and shear wave splitting. First, we create a number of stress models using a priori Journal of Geophysical Research: Solid Earth 10.1002/2013JB010817 knowledge about the region and the volcanic source, in this case Table 1. The One-Dimensional S an inflating dyke. Ray paths are then traced through the model - 1 Wave Velocity Structure (in ms ) a That Was Used i",Journal of Geophysical Research
237 shelley jgrb50623.pdf,seismic.ray.tracing,2343,"2.2. Seismic Ray Tracing corresponding direction cosines (three for each principal stress) are also calculated. 3 2 1 ), and , and data are averaged over each new grid element and the principal stress magnitudes (  ,  for this resampling. The higher resolution 500 m grid size is used for all model results shown here. The stress input into the ray tracer and synthetic shear wave splitting code. We use both 1000 m and 500 m grid sizes The output is then regridded from a tetrahedral mesh to a regul",Journal of Geophysical Research
237 shelley jgrb50623.pdf,stress.modeling,4277,"2.1. Stress Modeling 3 3440 20 3625 - - Stress changes are computed using the PyLith finite element code 4 3483 21 3634 - - [ Aagaard et al. , 2007, 2013], which was specifically designed for 5 3474 22 3643 - - 6 3480 23 3652 - - modeling crustal deformation. An important feature for our work 7 3490 24 3661 - - is the ability to model faults and/or dykes. We do not include the - 8 3492 - 25 3670 effect of topography on gravitational stresses because we are - 9 3473 - 26 3679 only interested in r",Journal of Geophysical Research
237 shelley jgrb50623.pdf,stress.and.anisotropy,6205,"2.3. Stress and Anisotropy Calculations We approach the subsequent model- ing in three successive ways in order to investigate the influence of the magnitude and orientation of vol- canic stress on anisotropy. First, we consider stress magnitudes in isola- Figure 2. The Asama region in central Japan, showing S directions Hmax tion in order to establish a measure determined from earthquake focal mechanisms by Townend and Zoback of raypath-stress interaction. Second, [2006]. Strike-slip and revers",Journal of Geophysical Research
237 shelley jgrb50623.pdf,the.rock.is.assumed.be.rheologically.elastic..an.assumption.also.used.by.the.stress.model..this.assump.,1172,"1. The rock is assumed be rheologically elastic, an assumption also used by the stress model. This assump- tion is more problematic when considering volcanic processes, as rocks surrounding magma chambers will undergo a degree of thermomechanical weakening, and studies have found that taking a viscoelastic approach to modeling rheology can significantly reduce the magma chamber pressures needed to match ground deformation when compared to elastic models [e.g., Newman et al. , 2006; Del Negro et ",Journal of Geophysical Research
237 shelley jgrb50623.pdf,the.sole.cause.of.anisotropy.in.the.rock.is.assumed.to.be.stress.aligned.microcracks..meaning.an,438,"2. The sole cause of anisotropy in the rock is assumed to be stress-aligned microcracks, meaning an unstressed rock would be isotropic. This neglects other forms of anisotropy, such as bedding planes, frac- tures, and mineral fabric. However, the aim of this model is to investigate how volcanic stresses would affect shear wave splitting, so model-observation variations consistent with structural effects will still provide useful data.",Journal of Geophysical Research
237 shelley jgrb50623.pdf,due.to.the.use.of.the.noninteractive.approximation.of,479,"3. Due to the use of the noninteractive approximation of Sayers and Kachang [1995], the cracks are assumed to be sufficiently sparse so that the overall rock compliance is simply a sum of the effects of individual cracks, disregarding any stress interaction between cracks. The analysis done by Grechka and Kachang [2006] shows that this is satisfactory for a range of irregular and intersecting approximately flat cracks up  . to substantial crack densities of at least 0 15 . =",Journal of Geophysical Research
237 shelley jgrb50623.pdf,the.cracks.are.assumed.to.be.dry..in.the.sense.that.there.is.no.hydraulic.interconnectivity.between.them.,739,"4. The cracks are assumed to be dry, in the sense that there is no hydraulic interconnectivity between them. Changing the compliance ratio of the cracks would effectively simulate having water, oil, or any fluid other than air as crack fillers, but any interaction between the cracks must be excluded. This is a strong assump- tion to make in volcanic regions such as Asama, due to a prevalence of hydrothermal systems at volcanoes [ Aizawa et al. , 2008] and a high water table in the Asama region [",Journal of Geophysical Research
237 shelley jgrb50623.pdf,the.exponential.expression.for.specific.crack.area..,553,"5. The exponential expression for specific crack area ( s , see equation (5)) is simplified to a linear relation- ship [see Gurevich et al. , 2011]. This assumption has the effect of limiting the model accuracy to stresses that are small compared to the crack closing pressure. In our models, we approached this by setting max- imum compressive stress to the crack closing pressure in the equations for calculating rock anisotropy for model blocks where the stress exceeds the closing pressure, in or",Journal of Geophysical Research
237 shelley jgrb50623.pdf,determining.shear.wave.splitting.parameters,3505,"2.4. Determining Shear Wave Splitting Parameters In order to find the shear wave splitting parameters of a ray path, the incremental anisotropic effects on the seismogram for paths through each block that the ray travels through was calculated. Then the method of Silver and Chan [1991] was applied to calculate the splitting parameters from the predicted seismogram at the receiver. We adopted the method of calculating shear phase particle motions used by Fischer et al. [2000] and Abt and Fischer ",Journal of Geophysical Research
237 shelley jgrb50623.pdf,volcanic.stress.at.mount.asama,2339,"2.5. Volcanic Stress at Mount Asama Mount Asama is an active andesitic volcano situated in central Japan at which numerous vulcanian erup- tions occurred at the summit crater during the first half of the twentieth century (1910Â­1960), the frequency of which decreased after 1940. In the second half of the last century eruptions were more infrequent, cul- minating in a moderately large (volcanic explosivity index of 2) eruption in 2004 and minor eruptions in August 2008 and February 2009 [ Takeo ",Journal of Geophysical Research
237 shelley jgrb50623.pdf,regional.stress,6508,"2.6. Regional Stress Any consideration of stress-induced anisotropy would be incomplete without the inclusion of the effects of the regional stress field. In this paper, the regional stress field will refer to the combined effects of confin- ing pressure and tectonic forces. We assume the regional stress to be constant through time, in contrast to the stress field exerted by the volcano. Interaction between regional stress and local stresses from magma emplacement is a central theme in interpret",Journal of Geophysical Research
237 shelley jgrb50623.pdf,anisotropy.model.testing,2700,"3.1. Anisotropy Model Testing We tested the forward model by using effective elastic constants for both dry and fluid-filled cracked media given by Crampin [1985] (shown in Table 2) as a benchmark. To do this, an arbi- trary ray path configuration with a range of event-station azimuths and incidence angles was created (see Figure 3). In each case, there is a set of cracks dipping vertically, striking east-west. The forward model was configured to Figure 3. Ray path configuration used in the test",Journal of Geophysical Research
