paper,section_name,nchar,text,journal
186 Geophys. J. Int.-2013-Monteiller-230-47.pdf,simple.3.d.models,10828,"SIMPLE 3-D MODELS on the assumed crustal velocities, Daigni`eres et al. (1989) esti- mated this Moho offset to be comprised between 15 and 20 km. We have now validated the hybrid method in the iasp91 reference In order to get a higher resolution picture of the structure of the earth model. In this section, let us now consider the effects of sim- c(""A hybrid method to compute short-periodsynthetic seismograms"", ""239"", ""Figure 9."", ""Receiver functions for the line of receivers shown in Fig. 1 when",Geophysical Journal International
186 Geophys. J. Int.-2013-Monteiller-230-47.pdf,d.iscussion,5192,"5 D ISCUSSION tional resources, opening the way for high-resolution imaging by waveform inversion. The computation of FrÂ´echet derivatives with Our waveform propagation modelling of short-period teleseismic the adjoint method (e.g. Tromp et al. 2008) and their utilisation for P waves in 3-D regional media demonstrates that many coherent waveform inversion will be presented in future work. phases with different slownesses have significant contributions to the coda of the P wave. Since these phas",Geophysical Journal International
186 Geophys. J. Int.-2013-Monteiller-230-47.pdf,c.oncl.usions,4682,"6 C ONCL USIONS 30 771Â­30 782. 106, J. geophys. Res., oblique incidence, dimensional inversion of scattered teleseismic body waves 1. Theory for Bostock, M.G., Rondenay, S. &amp; Shragge, J., 2001. Multiparameter two- graphic model to confirm if this is really the case. 417, 536Â­538. Nature, future, we will perform benchmarks with the finer SRTM topo- inverted continental Moho and serpentinization of the forearc mantle, this topographic model is probably sufficient. However, in the near Bostoc",Geophysical Journal International
186 Geophys. J. Int.-2013-Monteiller-230-47.pdf,a.c.kno.wledgments,1392,"A C KNO WLEDGMENTS the incident wavefield by considering a single incoming plane wave may lead to significant artefacts in the reconstruction of the under- This study was supported by the French Research Agency `ANR lying medium by waveform inversion. We also found that even in blanc' program (project PYROPE, ANR-09-BLAN-0229), by the the rather simple models considered in this study, 3-D propagation ANR `Interdisciplinary Program on Application Software towards effects are important. These effe",Geophysical Journal International
186 Geophys. J. Int.-2013-Monteiller-230-47.pdf,references,5432,"REFERENCES We will perform more realistic simulations accounting for the ef- AkcÂ¸elic, V. et al. , 2003. High-resolution forward and inverse earthquake fects of attenuation in the future. Nevertheless, these results are modeling on terascale computers, in Proceedings of the ACM/IEEE Con- in good agreement with the few published detailed analyses of P ference on Supercomputing, Phoenix, AZ. coda. Characterization of seismic wave trains in the coda of the P Aki, K., Christofferson, A. &amp; Huseb",Geophysical Journal International
186 Geophys. J. Int.-2013-Monteiller-230-47.pdf,x.other.,291,"topography on the free surface, focusing on the actual example of the Pyrenees. Key words: Body waves; Computational seismology; Wave scattering and diffraction; Wave propagation.  at Serials Records Section on July 15, 2015 approaches still extensively rely on asymptotic theories to obtain",Geophysical Journal International
187 Morency_et_al-2011-Geophysical_Journal_International.pdf,i.ntr.o.duction,5289,"1 I NTR O DUCTION quantifiable results using seismic reflection (e.g. Arts et al. 2004; Geologic sequestration of CO , a green house gas, represents an Chadwick et al. 2009). That is why we investigate crosswell seismic 2 effort to reduce the large amount of CO generated as a by-product imaging, which is a much better alternative for accurately monitor- 2 of fossil fuel combustion and emitted into the atmosphere. This ing injected CO . This approach is, however, limited to imaging an 2 process o",Geophysical Journal International
187 Morency_et_al-2011-Geophysical_Journal_International.pdf,sign.at.ure,17152,"SIGN AT URE An array of 20 receivers and an array of four sources are de- In this section, we present the model geometry, as well as synthetic ployed on either side of the injection area, facilitating the collec- seismograms calculated to define our `true' data, as observed before tion of crosswell seismic data (Fig. 1). The source time function (labelled BSL) and after injection (labelled INJ) of CO .Weuse is a Ricker wavelet with a dominant frequency of 50 Hz. This is 2 a setup as encountered,",Geophysical Journal International
187 Morency_et_al-2011-Geophysical_Journal_International.pdf,r.esul.ts,8133,"4 R ESUL TS =- x x x . 3 G K ( ) B ( )d (9) We perform three kinds of inversions using acoustic, elastic, sk s k V Gassmann elastic or poroelastic simulations: = ... The event kernel K is defined by (5)Â­(7), and B ( k 1, , M )are s k (i) direct P -wave traveltime anomalies, which is the most com- a set of orthonormal basis functions in which we choose to expand mon approach (e.g. Saito et al. 2006; Spetzler et al. 2008; Onishi  our model. Finally, the S -dimensional vector plays the role of a e",Geophysical Journal International
187 Morency_et_al-2011-Geophysical_Journal_International.pdf,d.iscussion.and.c.oncl.usions,4170,"5 D ISCUSSION AND C ONCL USIONS traveltime anomalies, direct P -and S -wave traveltime anomalies and direct P -and S -wave traveltime and amplitude anomalies, as indicated. (a) Fluid We have demonstrated that there is a poroelastic signature in time- density. (b) Fluid bulk modulus. Note the saturated colourscale at 1 GPa to lapse migration data collected for CO sequestration monitoring, 2 better appreciate the transition between recovered CO and brine fluid bulk 2 and that this signature cannot",Geophysical Journal International
187 Morency_et_al-2011-Geophysical_Journal_International.pdf,a.c.kno.wledgments,1856,A C KNO WLEDGMENTS on the interaction of forward and adjoint solid displacements. The remaining five kernels involve the interaction of forward and adjoint The numerical simulations presented in this paper were per- formed on computational resources supported by the PICSciE-OIT relative fluid displacements or a combination of forward and adjoint solid and relative fluid displacements. As discussed in Morency et al. High-Performance Computing Center and Visualization Laboratory (Princeton Univers,Geophysical Journal International
187 Morency_et_al-2011-Geophysical_Journal_International.pdf,references,3204,"REFERENCES 313, Geol. Soc., Lond., Spec. Publ., 257Â­275. Chaljub, E. &amp; Valette, B., 2004. Spectral element modelling of three- Angerer, E., Crampin, S., Li, X.-Y. &amp; Davis, T.L., 2002. Processing, mod- dimensional wave propagation in a self-gravitating Earth with an arbi- elling and predicting time-lapse effects of overpressured fluid-injection 158, 149, trarily stratified outer core, Geophys. J. Int., 131Â­141. in a fractured reservoir, Geophys. J. Int., 267Â­280. Dahlen, F. &amp; Baig,",Geophysical Journal International
187 Morency_et_al-2011-Geophysical_Journal_International.pdf,x.other.,139,GJI Inverse theory; Seismic tomography; Computational seismology. Key words: Previous research has shown that it can be difficult to obtain,Geophysical Journal International
191 Natarov_et_al-2012-Geophysical_Journal_International.pdf,i.ntr.o.duction,10701,"1 I NTR O DUCTION (e.g. Richards et al. 2001) and, according to classical plate tec- Recent analytical and numerical studies indicate that viscous flow tonic theory, is thought to dominate most asthenospheric regions in the asthenosphere (the mechanically weak, low viscosity layer away from plate boundaries and hotspots (e.g. Turcotte &amp; Schubert below the lithosphere e.g. Conrad &amp; Behn 2010; Karato 2012) is 1967). Asthenospheric Poiseuille flow, on the other hand, may largely a combinati",Geophysical Journal International
191 Natarov_et_al-2012-Geophysical_Journal_International.pdf,a.n.a.ly.tical.c.ouetteâ.poiseuille,63,2 A N A LY TICAL C OUETTEÂ­POISEUILLE U (0) 0 U ( 1) 0 (3b) 2 2,Geophysical Journal International
191 Natarov_et_al-2012-Geophysical_Journal_International.pdf,model.for.a.n.ewt.o.nian.fl.uid,93,MODEL FOR A N EWT O NIAN FL UID where we have defined the following dimensionless quantities:,Geophysical Journal International
191 Natarov_et_al-2012-Geophysical_Journal_International.pdf,with.const.a.nt.viscosity,3038,"WITH CONST A NT VISCOSITY u = U We consider a fully developed plane Poiseuille flow with an up- (4a) u o per plate moving with constant speed, u . This flow is called a o plane CouetteÂ­Poiseuille flow (e.g. Papanastasiou et al. 2000) and x 3 = X (4b) 3 is governed by the Navier-Stokes equations. Under the lubrication H approximation, the horizontal pressure gradient is balanced by the 2 H d p vertical gradient of the shear stresses (Batchelor 1967). Hence, the  = (4c) 1  Navier-Stokes equations",Geophysical Journal International
191 Natarov_et_al-2012-Geophysical_Journal_International.pdf,i.nverting.for.p.ressure,96,3 I NVERTING FOR P RESSURE  in the x direction ( ) while holding the transverse component of 1 1,Geophysical Journal International
191 Natarov_et_al-2012-Geophysical_Journal_International.pdf,gradients,15416,"GRADIENTS  the pressure gradient ( ) constant and non-zero (Fig. 3B). We find 2  that as grows, the orientation of the strain axis moves closer to We use the depth profiles of the ISA orientations from the GMFM 1  = the orientation induced by pure Couette flow ( 0). However, (Conrad et al. 2007; Conrad &amp; Behn 2010) and strain axis rota-  for large , the shear caused by pressure gradients overwhelms tions predicted by our analytical Couette-Poiseuille model with con- 1 the Couette component, ",Geophysical Journal International
191 Natarov_et_al-2012-Geophysical_Journal_International.pdf,r.ob.ustness.o.f.the.inversion,101,4 R OB USTNESS O F THE INVERSION 2 P proportion of the Earth's asthenospheric flow (as defined in the,Geophysical Journal International
191 Natarov_et_al-2012-Geophysical_Journal_International.pdf,al.gorithm,1722,"AL GORITHM proportion of the Earth's asthenospheric flow (as defined in the P 2 4 R OB USTNESS O F THE INVERSION C 1 P 1 U ) U U ( ) 2 + 2 + ( 2 1 / ) (Fig. 9), we show that a significant puted as P 2 P 1 U U ) 2 + 2 ( 2 1 / By plotting Poiseuille flow as a percentage of total flow (com- asthenosphere. 12 2 P 2 ber of resolved layers (25 km spacing) within the thin subcratonic U (13b) .  =- Â¯ 1 misfits beneath cratons are likely caused by an inadequate num- deviations from an idealized plane Co",Geophysical Journal International
191 Natarov_et_al-2012-Geophysical_Journal_International.pdf,poiseuille.fl.o.w,10560,"POISEUILLE FL O W To quantify the relative importance of Couette and Poiseuille flows, we separate the net asthenospheric flow in the GMFM into compo- nents driven by each flow type. In particular, we use (7) to compute the average Poiseuile velocity at every point on the grid. We obtain   an expression for Couette velocity by setting and in (7) to 1 2 zero: = + U ( X ) X 1 (10a) 1 C 3 3 = . ( ) U X 0 (10b) 2 C 3 The Poiseulle velocity is then given by 1 =  + 2 (11a) U ( X ) X X 1 P 3 1 3 3 2 1 ",Geophysical Journal International
191 Natarov_et_al-2012-Geophysical_Journal_International.pdf,a.c.kno.wledgments,660,"A C KNO WLEDGMENTS the oceanic and continental upper mantle, J. geophys. Res., 112, B07317, doi:10.1029/2006JB004608. We are grateful to two anonymous reviewers, editor Gabi Laske, Conrad, C.P., Bianco, T.A., Smith, E.I. &amp; Wessel, P., 2011. Patterns of Cecily Wolfe, Janet Becker and Garrett Ito for their insightful com- intraplate volcanism controlled by asthenospheric shear, Nat. Geosci., 4, ments that helped improve this work. This research was supported 317Â­321. by NSF grant EAR 0855546.",Geophysical Journal International
191 Natarov_et_al-2012-Geophysical_Journal_International.pdf,references,3515,"REFERENCES Couette, M., 1890. Â´ Etudes sur le frottement des liquides, Ann. Chim. Phys., 21, 433Â­510. Batchelor, G.K., 1967. Fluid Dynamics, Cambridge University Press, New Crowley, J.W. &amp; O'Connell, R.J., 2012. An analytic model of convection in York, NY. a system with Layered viscosity and plates, Geophys. J. Int., 188, 61Â­78, Becker, T.W., Chevrot, S., Schulte Pelkum, V. &amp; Blackman, D.K., doi:10.1111/j.1365-246X.2011.05254.x. 2006a. Statistical properties of seismic anisotropy pred",Geophysical Journal International
